,Mob dist,Thresh,Anomaly
2004-02-13 04:22:39,2.900709379159674,2.6045867797769855,True
2004-02-13 04:32:39,2.663849578441432,2.6045867797769855,True
2004-02-13 04:42:39,2.6201455394393225,2.6045867797769855,True
2004-02-13 04:52:39,2.700153161929245,2.6045867797769855,True
2004-02-13 05:02:39,2.724796174211248,2.6045867797769855,True
2004-02-13 05:12:39,2.871482383683841,2.6045867797769855,True
2004-02-13 05:22:39,2.735048347558468,2.6045867797769855,True
2004-02-13 05:32:39,2.6271855326173665,2.6045867797769855,True
2004-02-13 05:42:39,2.751063996832517,2.6045867797769855,True
2004-02-13 05:52:39,2.7469041385280164,2.6045867797769855,True
2004-02-13 06:02:39,2.9156904476804217,2.6045867797769855,True
2004-02-13 06:12:39,2.667173594078685,2.6045867797769855,True
2004-02-13 06:22:39,2.812409332576095,2.6045867797769855,True
2004-02-13 06:32:39,2.513904615830852,2.6045867797769855,False
2004-02-13 06:42:39,2.971642296879434,2.6045867797769855,True
2004-02-13 06:52:39,2.848867772270139,2.6045867797769855,True
2004-02-13 07:02:39,2.593005260697686,2.6045867797769855,False
2004-02-13 07:12:39,2.7809970104896213,2.6045867797769855,True
2004-02-13 07:22:39,2.7421679697632046,2.6045867797769855,True
2004-02-13 07:32:39,2.6779504909034255,2.6045867797769855,True
2004-02-13 07:42:39,2.7000860419913817,2.6045867797769855,True
2004-02-13 07:52:39,2.669470572556193,2.6045867797769855,True
2004-02-13 08:02:39,2.593336595578638,2.6045867797769855,False
2004-02-13 08:12:39,2.9596397235991354,2.6045867797769855,True
2004-02-13 08:22:39,2.9903432452042353,2.6045867797769855,True
2004-02-13 08:32:39,2.7163709079664984,2.6045867797769855,True
2004-02-13 08:42:39,3.0958624818614338,2.6045867797769855,True
2004-02-13 08:52:39,2.7846195440312225,2.6045867797769855,True
2004-02-13 09:02:39,2.9122714878899623,2.6045867797769855,True
2004-02-13 09:12:39,2.7734967945514195,2.6045867797769855,True
2004-02-13 09:22:39,2.7693004366643468,2.6045867797769855,True
2004-02-13 09:32:39,2.7031259236843588,2.6045867797769855,True
2004-02-13 09:42:39,2.6030403175802186,2.6045867797769855,False
2004-02-13 09:52:39,2.512828159220966,2.6045867797769855,False
2004-02-13 10:02:39,2.7514079644516904,2.6045867797769855,True
2004-02-13 10:12:39,2.782721430533849,2.6045867797769855,True
2004-02-13 10:22:39,2.9286584413358177,2.6045867797769855,True
2004-02-13 10:32:39,2.8671650098489065,2.6045867797769855,True
2004-02-13 10:42:39,3.1571711752003013,2.6045867797769855,True
2004-02-13 10:52:39,2.777218769248685,2.6045867797769855,True
2004-02-13 11:02:39,2.5144846906039207,2.6045867797769855,False
2004-02-13 11:12:39,2.5837370985705546,2.6045867797769855,False
2004-02-13 11:22:39,2.8131342759592064,2.6045867797769855,True
2004-02-13 11:32:39,2.5929214860288945,2.6045867797769855,False
2004-02-13 11:42:39,2.6945032548771852,2.6045867797769855,True
2004-02-13 11:52:39,2.7482202874523227,2.6045867797769855,True
2004-02-13 12:02:39,2.7808812778257574,2.6045867797769855,True
2004-02-13 12:12:39,2.655801519617049,2.6045867797769855,True
2004-02-13 12:22:39,2.5195373013464293,2.6045867797769855,False
2004-02-13 12:32:39,2.9234450243397716,2.6045867797769855,True
2004-02-13 12:42:39,2.4395382663477907,2.6045867797769855,False
2004-02-13 12:52:39,2.784982471928497,2.6045867797769855,True
2004-02-13 13:02:39,2.6929017073330233,2.6045867797769855,True
2004-02-13 13:12:39,2.4634087191941743,2.6045867797769855,False
2004-02-13 13:22:39,2.6565103959790553,2.6045867797769855,True
2004-02-13 13:32:39,2.381420548324365,2.6045867797769855,False
2004-02-13 13:42:39,2.903597302482768,2.6045867797769855,True
2004-02-13 13:52:39,2.4353156563816167,2.6045867797769855,False
2004-02-13 14:02:39,2.746011966652117,2.6045867797769855,True
2004-02-13 14:12:39,2.770394555593276,2.6045867797769855,True
2004-02-13 14:22:39,2.7603751732174997,2.6045867797769855,True
2004-02-13 14:32:39,2.587299083208567,2.6045867797769855,False
2004-02-13 14:42:39,2.5517504662269137,2.6045867797769855,False
2004-02-13 14:52:39,2.5817175203409404,2.6045867797769855,False
2004-02-13 15:02:39,2.628613063673931,2.6045867797769855,True
2004-02-13 15:12:39,2.4842832965986843,2.6045867797769855,False
2004-02-13 15:22:39,2.6357657273002544,2.6045867797769855,True
2004-02-13 15:32:39,2.375271466027624,2.6045867797769855,False
2004-02-13 15:42:39,2.5995024800145714,2.6045867797769855,False
2004-02-13 15:52:39,2.5187168273929004,2.6045867797769855,False
2004-02-13 16:02:39,2.54565510810035,2.6045867797769855,False
2004-02-13 16:12:39,2.4667947216748436,2.6045867797769855,False
2004-02-13 16:22:39,2.295385601188188,2.6045867797769855,False
2004-02-13 16:32:39,2.4833680610653763,2.6045867797769855,False
2004-02-13 16:42:39,2.759317899094403,2.6045867797769855,True
2004-02-13 16:52:39,2.5576044049612947,2.6045867797769855,False
2004-02-13 17:02:39,2.62092177141404,2.6045867797769855,True
2004-02-13 17:12:39,2.8402787216953707,2.6045867797769855,True
2004-02-13 17:22:39,2.5646007130441744,2.6045867797769855,False
2004-02-13 17:32:39,2.9082003074701377,2.6045867797769855,True
2004-02-13 17:42:39,2.41970701318442,2.6045867797769855,False
2004-02-13 17:52:39,2.4701165678442756,2.6045867797769855,False
2004-02-13 18:02:39,2.4570145387061624,2.6045867797769855,False
2004-02-13 18:12:39,2.5678032092232623,2.6045867797769855,False
2004-02-13 18:22:39,2.553003577902479,2.6045867797769855,False
2004-02-13 18:32:39,2.3028375766376907,2.6045867797769855,False
2004-02-13 18:42:39,2.3075026035632153,2.6045867797769855,False
2004-02-13 18:52:39,2.696991998599301,2.6045867797769855,True
2004-02-13 19:02:39,2.594182499534157,2.6045867797769855,False
2004-02-13 19:12:39,3.0057215296881963,2.6045867797769855,True
2004-02-13 19:22:39,2.756832019005787,2.6045867797769855,True
2004-02-13 19:32:39,2.6126310217135154,2.6045867797769855,True
2004-02-13 19:42:39,2.4612255629810784,2.6045867797769855,False
2004-02-13 19:52:39,2.684711519233584,2.6045867797769855,True
2004-02-13 20:02:39,2.488831321588515,2.6045867797769855,False
2004-02-13 20:12:39,2.8006028147176307,2.6045867797769855,True
2004-02-13 20:22:39,2.619622617695059,2.6045867797769855,True
2004-02-13 20:32:39,2.5166191521850445,2.6045867797769855,False
2004-02-13 20:42:39,2.5282060226962058,2.6045867797769855,False
2004-02-13 20:52:39,2.5334301014218674,2.6045867797769855,False
2004-02-13 21:02:39,2.3811667462660915,2.6045867797769855,False
2004-02-13 21:12:39,2.382262396439374,2.6045867797769855,False
2004-02-13 21:22:39,2.347490586410812,2.6045867797769855,False
2004-02-13 21:32:39,2.517428220490194,2.6045867797769855,False
2004-02-13 21:42:39,2.5202016829866416,2.6045867797769855,False
2004-02-13 21:52:39,2.706165344749893,2.6045867797769855,True
2004-02-13 22:02:39,2.712063468378342,2.6045867797769855,True
2004-02-13 22:12:39,2.7131964299642988,2.6045867797769855,True
2004-02-13 22:22:39,2.4664589646442336,2.6045867797769855,False
2004-02-13 22:32:39,2.338607317447859,2.6045867797769855,False
2004-02-13 22:42:39,2.699255154243248,2.6045867797769855,True
2004-02-13 22:52:39,2.3926137714597955,2.6045867797769855,False
2004-02-13 23:02:39,2.500274215745092,2.6045867797769855,False
2004-02-13 23:12:39,2.361068524950385,2.6045867797769855,False
2004-02-13 23:22:39,2.475009992040622,2.6045867797769855,False
2004-02-13 23:32:39,2.5796879099495063,2.6045867797769855,False
2004-02-13 23:42:39,2.5671710473539817,2.6045867797769855,False
2004-02-13 23:52:39,2.559914718541321,2.6045867797769855,False
2004-02-14 00:02:39,2.5224610626171877,2.6045867797769855,False
2004-02-14 00:12:39,2.5854686329004806,2.6045867797769855,False
2004-02-14 00:22:39,2.418928743507363,2.6045867797769855,False
2004-02-14 00:32:39,2.4284252234799406,2.6045867797769855,False
2004-02-14 00:42:39,2.5723808006616284,2.6045867797769855,False
2004-02-14 00:52:39,2.1920188822785516,2.6045867797769855,False
2004-02-14 01:02:39,2.4798899363662827,2.6045867797769855,False
2004-02-14 01:12:39,2.2134353492057857,2.6045867797769855,False
2004-02-14 01:22:39,2.400961123508452,2.6045867797769855,False
2004-02-14 01:32:39,2.404163564463645,2.6045867797769855,False
2004-02-14 01:42:39,2.3032312898339553,2.6045867797769855,False
2004-02-14 01:52:39,2.6560760275258737,2.6045867797769855,True
2004-02-14 02:02:39,2.423314620261603,2.6045867797769855,False
2004-02-14 02:12:39,2.4152958141747485,2.6045867797769855,False
2004-02-14 02:22:39,2.4606375147673853,2.6045867797769855,False
2004-02-14 02:32:39,2.4336192943955886,2.6045867797769855,False
2004-02-14 02:42:39,2.5049359892118845,2.6045867797769855,False
2004-02-14 02:52:39,2.627748352312295,2.6045867797769855,True
2004-02-14 03:02:39,2.3168224899184042,2.6045867797769855,False
2004-02-14 03:12:39,2.408780148778457,2.6045867797769855,False
2004-02-14 03:22:39,2.6646116371083375,2.6045867797769855,True
2004-02-14 03:32:39,2.762441306784391,2.6045867797769855,True
2004-02-14 03:42:39,2.297970447551395,2.6045867797769855,False
2004-02-14 03:52:39,2.8066205320634654,2.6045867797769855,True
2004-02-14 04:02:39,2.476324922447836,2.6045867797769855,False
2004-02-14 04:12:39,2.348382708446982,2.6045867797769855,False
2004-02-14 04:22:39,2.3646288273706926,2.6045867797769855,False
2004-02-14 04:32:39,2.5366695124706733,2.6045867797769855,False
2004-02-14 04:42:39,2.508169861541319,2.6045867797769855,False
2004-02-14 04:52:39,2.536255288877614,2.6045867797769855,False
2004-02-14 05:02:39,2.4894637207608286,2.6045867797769855,False
2004-02-14 05:12:39,2.4349480093964715,2.6045867797769855,False
2004-02-14 05:22:39,2.3704167962378513,2.6045867797769855,False
2004-02-14 05:32:39,2.415429263383093,2.6045867797769855,False
2004-02-14 05:42:39,2.639725471966753,2.6045867797769855,True
2004-02-14 05:52:39,2.4295047594195665,2.6045867797769855,False
2004-02-14 06:02:39,2.4104971824181822,2.6045867797769855,False
2004-02-14 06:12:39,2.436714729160313,2.6045867797769855,False
2004-02-14 06:22:39,2.7197881906874963,2.6045867797769855,True
2004-02-14 06:32:39,2.594776333009039,2.6045867797769855,False
2004-02-14 06:42:39,2.5137070653551663,2.6045867797769855,False
2004-02-14 06:52:39,2.340487384708305,2.6045867797769855,False
2004-02-14 07:02:39,2.475788331651496,2.6045867797769855,False
2004-02-14 07:12:39,2.693176442152335,2.6045867797769855,True
2004-02-14 07:22:39,2.624191721504621,2.6045867797769855,True
2004-02-14 07:32:39,2.3652043168384562,2.6045867797769855,False
2004-02-14 07:42:39,2.544592795646941,2.6045867797769855,False
2004-02-14 07:52:39,2.174886915961998,2.6045867797769855,False
2004-02-14 08:02:39,2.45193419745458,2.6045867797769855,False
2004-02-14 08:12:39,2.594036392575076,2.6045867797769855,False
2004-02-14 08:22:39,2.362102364221987,2.6045867797769855,False
2004-02-14 08:32:39,2.43789034205856,2.6045867797769855,False
2004-02-14 08:42:39,2.2902422604216457,2.6045867797769855,False
2004-02-14 08:52:39,2.282116471461824,2.6045867797769855,False
2004-02-14 09:02:39,2.157071366965442,2.6045867797769855,False
2004-02-14 09:12:39,2.355112060963999,2.6045867797769855,False
2004-02-14 09:22:39,2.485960944709073,2.6045867797769855,False
2004-02-14 09:32:39,2.487514436415326,2.6045867797769855,False
2004-02-14 09:42:39,2.620951303153819,2.6045867797769855,True
2004-02-14 09:52:39,2.3303513530890587,2.6045867797769855,False
2004-02-14 10:02:39,2.2750380159984345,2.6045867797769855,False
2004-02-14 10:12:39,2.528356735815421,2.6045867797769855,False
2004-02-14 10:22:39,2.405321614025407,2.6045867797769855,False
2004-02-14 10:32:39,2.522240484463483,2.6045867797769855,False
2004-02-14 10:42:39,2.28466731055261,2.6045867797769855,False
2004-02-14 10:52:39,2.2972888671322997,2.6045867797769855,False
2004-02-14 11:02:39,2.580310752551903,2.6045867797769855,False
2004-02-14 11:12:39,2.653543183630931,2.6045867797769855,True
2004-02-14 11:22:39,2.754093201153312,2.6045867797769855,True
2004-02-14 11:32:39,2.379590656640882,2.6045867797769855,False
2004-02-14 11:42:39,2.4291322362837438,2.6045867797769855,False
2004-02-14 11:52:39,2.387414263889652,2.6045867797769855,False
2004-02-14 12:02:39,2.9665594408570186,2.6045867797769855,True
2004-02-14 12:12:39,2.4972991966083353,2.6045867797769855,False
2004-02-14 12:22:39,2.510618618913781,2.6045867797769855,False
2004-02-14 12:32:39,2.4376075132296617,2.6045867797769855,False
2004-02-14 12:42:39,2.702057495581481,2.6045867797769855,True
2004-02-14 12:52:39,2.3007997812513596,2.6045867797769855,False
2004-02-14 13:02:39,2.580093333072207,2.6045867797769855,False
2004-02-14 13:12:39,2.3711705286056173,2.6045867797769855,False
2004-02-14 13:22:39,2.1490979561502086,2.6045867797769855,False
2004-02-14 13:32:39,2.217594982715304,2.6045867797769855,False
2004-02-14 13:42:39,2.390557384551309,2.6045867797769855,False
2004-02-14 13:52:39,2.330150343748765,2.6045867797769855,False
2004-02-14 14:02:39,2.065526335718474,2.6045867797769855,False
2004-02-14 14:12:39,2.6019627399396694,2.6045867797769855,False
2004-02-14 14:22:39,2.5041857271424277,2.6045867797769855,False
2004-02-14 14:32:39,2.0488844954237337,2.6045867797769855,False
2004-02-14 14:42:39,2.0967914040325004,2.6045867797769855,False
2004-02-14 14:52:39,2.361599483498613,2.6045867797769855,False
2004-02-14 15:02:39,2.5272395155908067,2.6045867797769855,False
2004-02-14 15:12:39,2.3081616091451576,2.6045867797769855,False
2004-02-14 15:22:39,2.484558650219327,2.6045867797769855,False
2004-02-14 15:32:39,2.4164494889072348,2.6045867797769855,False
2004-02-14 15:42:39,2.3310868610799105,2.6045867797769855,False
2004-02-14 15:52:39,2.4400327145042087,2.6045867797769855,False
2004-02-14 16:02:39,2.4087100345661514,2.6045867797769855,False
2004-02-14 16:12:39,2.2697293596578447,2.6045867797769855,False
2004-02-14 16:22:39,2.3124129016189476,2.6045867797769855,False
2004-02-14 16:32:39,2.4079552373742636,2.6045867797769855,False
2004-02-14 16:42:39,2.463335602696793,2.6045867797769855,False
2004-02-14 16:52:39,2.288372607051802,2.6045867797769855,False
2004-02-14 17:02:39,2.5241194958250905,2.6045867797769855,False
2004-02-14 17:12:39,2.480462731178017,2.6045867797769855,False
2004-02-14 17:22:39,2.303027883715472,2.6045867797769855,False
2004-02-14 17:32:39,2.3076551693577625,2.6045867797769855,False
2004-02-14 17:42:39,2.470195419705649,2.6045867797769855,False
2004-02-14 17:52:39,2.2154043019163834,2.6045867797769855,False
2004-02-14 18:02:39,2.248646144212534,2.6045867797769855,False
2004-02-14 18:12:39,2.514811571267382,2.6045867797769855,False
2004-02-14 18:22:39,2.289962213640775,2.6045867797769855,False
2004-02-14 18:32:39,2.33556889191207,2.6045867797769855,False
2004-02-14 18:42:39,2.4241559603317864,2.6045867797769855,False
2004-02-14 18:52:39,2.3829006730080633,2.6045867797769855,False
2004-02-14 19:02:39,2.4234027913000724,2.6045867797769855,False
2004-02-14 19:12:39,2.2264590009253022,2.6045867797769855,False
2004-02-14 19:22:39,2.2707897468827607,2.6045867797769855,False
2004-02-14 19:32:39,2.33832528736264,2.6045867797769855,False
2004-02-14 19:42:39,2.5138538331062685,2.6045867797769855,False
2004-02-14 19:52:39,2.2750126245364894,2.6045867797769855,False
2004-02-14 20:02:39,2.440423427943533,2.6045867797769855,False
2004-02-14 20:12:39,2.5434365277675397,2.6045867797769855,False
2004-02-14 20:22:39,2.3648263118452633,2.6045867797769855,False
2004-02-14 20:32:39,2.211886632443919,2.6045867797769855,False
2004-02-14 20:42:39,2.31397200313977,2.6045867797769855,False
2004-02-14 20:52:39,2.3896277469889817,2.6045867797769855,False
2004-02-14 21:02:39,2.43540887434677,2.6045867797769855,False
2004-02-14 21:12:39,2.548465789568154,2.6045867797769855,False
2004-02-14 21:22:39,2.2699905482622245,2.6045867797769855,False
2004-02-14 21:32:39,2.2907170685817673,2.6045867797769855,False
2004-02-14 21:42:39,2.097316848576121,2.6045867797769855,False
2004-02-14 21:52:39,2.492207217045153,2.6045867797769855,False
2004-02-14 22:02:39,2.349943576311481,2.6045867797769855,False
2004-02-14 22:12:39,2.459354105777109,2.6045867797769855,False
2004-02-14 22:22:39,2.2995117193712074,2.6045867797769855,False
2004-02-14 22:32:39,2.471019776957571,2.6045867797769855,False
2004-02-14 22:42:39,2.212769427497113,2.6045867797769855,False
2004-02-14 22:52:39,2.3360326373009586,2.6045867797769855,False
2004-02-14 23:02:39,2.348325450171279,2.6045867797769855,False
2004-02-14 23:12:39,2.4553428354415328,2.6045867797769855,False
2004-02-14 23:22:39,2.4908677020314,2.6045867797769855,False
2004-02-14 23:32:39,2.29738680049162,2.6045867797769855,False
2004-02-14 23:42:39,2.630673916341039,2.6045867797769855,True
2004-02-14 23:52:39,2.316161539131252,2.6045867797769855,False
2004-02-15 00:02:39,2.3113223198538884,2.6045867797769855,False
2004-02-15 00:12:39,2.4359924269177236,2.6045867797769855,False
2004-02-15 00:22:39,2.065450140512715,2.6045867797769855,False
2004-02-15 00:32:39,2.317837370848343,2.6045867797769855,False
2004-02-15 00:42:39,2.3326168473325146,2.6045867797769855,False
2004-02-15 00:52:39,2.319685105520457,2.6045867797769855,False
2004-02-15 01:02:39,2.7519623958401467,2.6045867797769855,True
2004-02-15 01:12:39,2.131303500025218,2.6045867797769855,False
2004-02-15 01:22:39,2.1536042746688646,2.6045867797769855,False
2004-02-15 01:32:39,2.216639184693808,2.6045867797769855,False
2004-02-15 01:42:39,2.3140204467738767,2.6045867797769855,False
2004-02-15 01:52:39,2.4291186027427916,2.6045867797769855,False
2004-02-15 02:02:39,2.7132458990803205,2.6045867797769855,True
2004-02-15 02:12:39,2.390869301940963,2.6045867797769855,False
2004-02-15 02:22:39,2.683324555742828,2.6045867797769855,True
2004-02-15 02:32:39,2.6246447756924858,2.6045867797769855,True
2004-02-15 02:42:39,2.381269828731049,2.6045867797769855,False
2004-02-15 02:52:39,2.553682631770446,2.6045867797769855,False
2004-02-15 03:02:39,2.1226946315220214,2.6045867797769855,False
2004-02-15 03:12:39,2.4429263480289176,2.6045867797769855,False
2004-02-15 03:22:39,2.4514128922928347,2.6045867797769855,False
2004-02-15 03:32:39,2.2051868743927203,2.6045867797769855,False
2004-02-15 03:42:39,2.4224424142062633,2.6045867797769855,False
2004-02-15 03:52:39,2.480013225395794,2.6045867797769855,False
2004-02-15 04:02:39,2.4843446152237174,2.6045867797769855,False
2004-02-15 04:12:39,2.3740087900938254,2.6045867797769855,False
2004-02-15 04:22:39,2.3058626204033037,2.6045867797769855,False
2004-02-15 04:32:39,2.403608067732758,2.6045867797769855,False
2004-02-15 04:42:39,2.3316402210678864,2.6045867797769855,False
2004-02-15 04:52:39,2.161090137772178,2.6045867797769855,False
2004-02-15 05:02:39,2.610385235981734,2.6045867797769855,True
2004-02-15 05:12:39,2.393306474952132,2.6045867797769855,False
2004-02-15 05:22:39,2.290223957981358,2.6045867797769855,False
2004-02-15 05:32:39,2.5699434511238373,2.6045867797769855,False
2004-02-15 05:42:39,2.117999879467322,2.6045867797769855,False
2004-02-15 05:52:39,2.1203025706339265,2.6045867797769855,False
2004-02-15 06:02:39,2.3257819707404206,2.6045867797769855,False
2004-02-15 06:12:39,2.3100226638657997,2.6045867797769855,False
2004-02-15 06:22:39,2.2792174115912647,2.6045867797769855,False
2004-02-15 06:32:39,2.6000438939288912,2.6045867797769855,False
2004-02-15 06:42:39,2.2782559791152543,2.6045867797769855,False
2004-02-15 06:52:39,2.3705850780529496,2.6045867797769855,False
2004-02-15 07:02:39,2.2973437769963505,2.6045867797769855,False
2004-02-15 07:12:39,2.404106113475123,2.6045867797769855,False
2004-02-15 07:22:39,2.144284557149512,2.6045867797769855,False
2004-02-15 07:32:39,2.499179740216372,2.6045867797769855,False
2004-02-15 07:42:39,2.4156292292306163,2.6045867797769855,False
2004-02-15 07:52:39,2.445616997116144,2.6045867797769855,False
2004-02-15 08:02:39,2.243654563559566,2.6045867797769855,False
2004-02-15 08:12:39,2.288810492946404,2.6045867797769855,False
2004-02-15 08:22:39,2.3169702881200336,2.6045867797769855,False
2004-02-15 08:32:39,2.4308111341490464,2.6045867797769855,False
2004-02-15 08:42:39,2.3631158161481634,2.6045867797769855,False
2004-02-15 08:52:39,2.3649354520882664,2.6045867797769855,False
2004-02-15 09:02:39,2.589669749620915,2.6045867797769855,False
2004-02-15 09:12:39,2.2605990986778637,2.6045867797769855,False
2004-02-15 09:22:39,2.434223842496562,2.6045867797769855,False
2004-02-15 09:32:39,2.283798134790464,2.6045867797769855,False
2004-02-15 09:42:39,2.523137565452596,2.6045867797769855,False
2004-02-15 09:52:39,2.1983166165938286,2.6045867797769855,False
